Latitude	Longitude	Elevation (metres)	Distance (KMs)	Gradient
-29.81083	30.76191	485	27.708	-10
-29.81069	30.76134	479	27.765	-10
-29.81068	30.76131	479	27.768	10
-29.81054	30.76073	485	27.826	26
-29.81035	30.76013	501	27.888	27
-29.81022	30.75973	513	27.929	28
-29.81009	30.75933	524	27.971	25
-29.80989	30.758695	540	28.036	20
-29.80969	30.75806	553	28.101	16
-29.80959	30.75774	556	28.134	11
-29.80949	30.75741	560	28.168	10
-29.80936	30.75703	563	28.207	8
-29.80922	30.75666	566	28.246	6
-29.80902	30.75617	569	28.298	6
-29.80897	30.75605	570	28.311	2
-29.80881	30.75571	570	28.349	0
-29.80875	30.75557	570	28.364	-6
-29.80851	30.75512	567	28.415	-5
-29.80845	30.755	567	28.428	2
-29.80827	30.75467	568	28.466	5
-29.80796	30.75413	571	28.528	5
-29.8079	30.75402	572	28.541	5
-29.80766	30.75359	574	28.59	1
-29.80747	30.75326	573	28.629	1
-29.807113	30.752637	574	28.701	3
-29.806757	30.752013	576	28.773	3
-29.8064	30.75139	578	28.845	3
-29.8063	30.75121	579	28.866	4
-29.80591	30.75053	582	28.944	2
-29.805665	30.75009	583	28.995	-2
-29.80542	30.74965	582	29.045	-1
-29.80532	30.74947	582	29.066	8
-29.80498	30.74881	588	29.14	7
-29.8047	30.74815	593	29.211	5
-29.80441	30.74743	597	29.288	4
-29.80429	30.74706	598	29.326	4
-29.80427	30.74701	599	29.331	5
-29.80413	30.74652	601	29.381	3
-29.80411	30.7464	601	29.393	0
-29.804	30.74586	601	29.446	2
-29.80383	30.74504	603	29.528	1
-29.80368	30.74425	604	29.606	6
-29.80354	30.74353	608	29.677	7
-29.80338	30.74262	614	29.767	6
-29.80337	30.74256	614	29.773	1
-29.80321	30.74183	615	29.846	2
-29.80306	30.74133	616	29.897	0
-29.80287	30.74089	615	29.944	-5
-29.80262	30.74031	612	30.007	2
-29.80234	30.73988	613	30.059	4
-29.80206	30.73951	616	30.106	6
-29.8019	30.73933	617	30.131	3
-29.80167	30.7391	618	30.165	-2
-29.80126	30.73877	617	30.221	-4
-29.801	30.73858	614	30.255	-9
-29.80075	30.73844	611	30.286	-7
-29.80051	30.73831	610	30.315	-4
-29.80015	30.73815	608	30.358	-3
-29.79984	30.73802	608	30.395	2
-29.79979	30.738	608	30.401	4
-29.79911	30.73775	611	30.48	9
-29.79835	30.7375	619	30.568	10
-29.7983	30.73748	620	30.574	9
-29.79783	30.73731	625	30.629	8
-29.7972	30.73708	631	30.703	4
-29.79675	30.73692	633	30.755	4
-29.79673	30.73691	633	30.757	3
-29.79643	30.7368	634	30.792	3
-29.79616	30.73666	635	30.825	3
-29.79586	30.73651	636	30.862	3
-29.7956	30.73635	637	30.895	2
-29.79549	30.73627	637	30.909	0
-29.79539	30.7362	637	30.922	1
-29.79513	30.736	637	30.957	1
-29.7948	30.7357	638	31.004	0
-29.79463	30.73552	637	31.029	-2
-29.79448	30.73537	637	31.052	4
-29.79437	30.73524	637	31.069	6
-29.79414	30.73498	640	31.105	3
-29.79399	30.7348	639	31.129	4
-29.79349	30.7342	642	31.209	4
-29.79318	30.733825	644	31.259	10
-29.79287	30.73345	649	31.309	11
-29.79275	30.7333	652	31.329	14
-29.79225	30.7327	663	31.41	13
-29.79181	30.73218	672	31.48	13
-29.79169	30.73203	675	31.499	10
-29.79131	30.73159	681	31.559	10
-29.79098	30.7312	686	31.612	4
-29.79065	30.73081	688	31.665	6
-29.79055	30.7307	690	31.68	0
-29.79005	30.73011	690	31.76	9
-29.78969	30.72967	695	31.818	6
-29.78942	30.72935	696	31.861	4
-29.78938	30.72929	697	31.869	2
-29.78917	30.72903	697	31.903	0
-29.78907	30.7289	697	31.92	-2
-29.78895	30.72873	696	31.941	-3
-29.78884	30.72857	696	31.961	-1
-29.78872	30.72841	695	31.981	-2
-29.78853	30.72805	695	32.022	-2
-29.78842	30.72782	694	32.047	-4
-29.78835	30.72768	693	32.063	-3
-29.78819	30.72726	692	32.107	0
-29.7881	30.72697	693	32.137	3
-29.788	30.72667	694	32.168	3
-29.78791	30.72633	695	32.202	1
-29.78783	30.72593	695	32.242	2
-29.78777	30.72536	696	32.297	1
-29.78775	30.72464	697	32.367	1
-29.78775	30.72463	697	32.368	2
-29.78774	30.72443	697	32.387	3
-29.78773	30.72363	699	32.464	-3
-29.787715	30.72299	697	32.526	-6
-29.7877	30.72235	693	32.588	0
-29.7877	30.72164	693	32.657	7
-29.78768	30.72108	697	32.711	8
-29.78765	30.72071	700	32.747	9
-29.78761	30.7205	702	32.768	6
-29.78756	30.72025	704	32.792	8
-29.78752	30.72009	704	32.808	4
-29.78751	30.72004	705	32.813	4
-29.78744	30.71983	705	32.835	4
-29.78714	30.71911	708	32.912	6
-29.78698	30.71881	712	32.946	11
-29.78693	30.71872	713	32.957	6
-29.78676	30.71852	716	32.984	3
-29.78633	30.71808	718	33.048	4
-29.785975	30.71769	720	33.102	13
-29.78562	30.7173	727	33.157	13
-29.78557	30.71724	728	33.165	9
-29.78539	30.71703	731	33.193	8
-29.78521	30.71677	733	33.226	7
-29.78507	30.71656	735	33.251	7
-29.78493	30.71629	737	33.282	3
-29.78479	30.71601	737	33.313	-2
-29.78478	30.716	737	33.314	-4
-29.78461	30.71555	735	33.362	-4
-29.78449	30.71509	733	33.408	-5
-29.78441	30.71463	730	33.453	-6
-29.78439	30.71454	730	33.462	-6
-29.78435	30.71408	727	33.507	-9
-29.78432	30.7136	722	33.554	-10
-29.78432	30.71329	719	33.583	-8
-29.7843	30.7128	716	33.631	-5
-29.78426	30.71241	715	33.669	-2
-29.78423	30.71225	715	33.685	0
-29.78411	30.71181	715	33.729	-3
-29.78391	30.71141	712	33.774	-6
-29.7838	30.71125	711	33.794	-4
-29.78369	30.71107	709	33.815	-3
-29.78353	30.71087	709	33.841	-3
-29.78338	30.7107	709	33.864	-6
-29.78324	30.71055	707	33.886	-9
-29.78298	30.71033	704	33.922	-8
-29.78278	30.71021	702	33.947	-9
-29.78268	30.71014	701	33.96	-9
-29.78245	30.71003	698	33.988	-9
-29.78232	30.70999	697	34.002	-8
-29.78222	30.70995	696	34.014	-5
-29.78206	30.70991	695	34.033	-1
-29.7818	30.70985	694	34.062	0
-29.78158	30.70982	695	34.087	5
-29.78141	30.70978	696	34.106	6
-29.78113	30.70973	698	34.138	3
-29.78089	30.70967	698	34.165	0
-29.78066	30.7096	698	34.191	-4
-29.78053	30.70955	697	34.207	-5
-29.78017	30.70943	695	34.248	-6
-29.77999	30.70932	693	34.271	-6
-29.77967	30.70909	691	34.313	-3
-29.77962	30.70904	691	34.32	-3
-29.77946	30.70891	691	34.342	-2
-29.77931	30.70879	690	34.362	-1
-29.77916	30.70863	690	34.385	0
-29.779	30.70844	690	34.411	0
-29.77878	30.70815	690	34.448	0
-29.77862	30.70786	690	34.481	-1
-29.77847	30.70754	689	34.516	-3
-29.77838	30.70729	688	34.543	-5
-29.7783	30.70697	686	34.575	-5
-29.77824	30.70654	684	34.617	-6
-29.77821	30.70612	681	34.658	-7
-29.77821	30.70561	678	34.707	-5
-29.77821	30.70501	675	34.765	-5
-29.77822	30.70464	673	34.801	-3
-29.77822	30.70426	673	34.837	0
-29.77821	30.70388	673	34.874	1
-29.77821	30.70385	674	34.877	2
-29.77821	30.70345	674	34.916	1
-29.7782	30.70302	675	34.957	-3
-29.77816	30.70228	673	35.029	-4
-29.77815	30.70208	671	35.048	-6
-29.77812	30.70156	668	35.098	-4
-29.77807	30.70085	665	35.167	-4
-29.77807	30.70084	665	35.168	-2
-29.77801	30.7	663	35.25	0
-29.77795	30.699395	663	35.308	-12
-29.77789	30.69879	656	35.367	-13
-29.77784	30.69851	652	35.395	-15
-29.77775	30.69825	648	35.422	-11
-29.77766	30.69801	646	35.447	-5
-29.7775	30.69766	645	35.485	-4
-29.77743	30.69752	644	35.501	-3
-29.77731	30.69731	644	35.525	-2
-29.77716	30.6971	643	35.552	-2
-29.777	30.69691	643	35.577	-4
-29.77681	30.69673	641	35.605	-6
-29.77661	30.69658	640	35.631	-6
-29.77641	30.69645	638	35.657	-5
-29.77568	30.69599	633	35.749	-5
-29.77554	30.6959	632	35.767	-3
-29.7752	30.69569	631	35.81	-4
-29.77496	30.69556	629	35.84	-8
-29.77472	30.69541	626	35.87	-10
-29.77442	30.69521	622	35.909	-10
-29.77438	30.69519	622	35.914	-8
-29.77416	30.69501	619	35.944	-8
-29.77396	30.69481	617	35.973	-7
-29.77358	30.69439	613	36.032	-10
-29.77312	30.69387	606	36.103	-7
-29.77253	30.69322	600	36.194	-6
-29.77221	30.69284	597	36.245	-5
-29.77218	30.69281	597	36.25	-7
-29.77213	30.69275	596	36.258	-6
-29.77206	30.69266	595	36.27	-6
-29.77198	30.69256	594	36.283	-4
-29.77191	30.69245	594	36.296	-4
-29.7718	30.69224	593	36.32	-7
-29.77172	30.69209	592	36.337	-7
-29.77165	30.69193	590	36.354	-7
-29.77157	30.69174	589	36.374	-5
-29.7715	30.69151	588	36.398	-5
-29.77144	30.69114	586	36.434	-5
-29.77141	30.69092	585	36.456	-7
-29.7714	30.69067	583	36.48	-8
-29.7714	30.6904	581	36.506	-9
-29.77142	30.69019	579	36.526	-9
-29.77145	30.69	577	36.545	-9
-29.77153	30.68964	574	36.581	-9
-29.77158	30.68945	572	36.6	-9
-29.77159	30.68943	571	36.602	-8
-29.771785	30.68882	566	36.665	-3
-29.77198	30.68821	564	36.728	-4
-29.77209	30.68777	562	36.772	-6
-29.77212	30.68754	560	36.795	-8
-29.77212	30.68725	558	36.823	-8
-29.77211	30.68673	554	36.873	-7
-29.77209	30.68642	552	36.903	-5
-29.77205	30.68616	551	36.929	-7
-29.77196	30.68584	548	36.961	-7
-29.77185	30.6855	546	36.996	-8
-29.77173	30.68524	543	37.025	-9
-29.77162	30.68502	541	37.049	-9
-29.77142	30.68476	538	37.083	-8
-29.77124	30.68453	536	37.113	-7
-29.77114	30.68441	535	37.129	-7
-29.77083	30.68411	532	37.174	-2
-29.7705	30.68381	533	37.221	6
-29.77013	30.683455	536	37.274	9
-29.76976	30.6831	541	37.328	8
-29.7697	30.68305	541	37.336	7
-29.76931	30.68268	545	37.392	5
-29.76892	30.68232	548	37.448	5
-29.76873	30.68216	549	37.474	4
-29.76858	30.68206	550	37.493	6
-29.76836	30.68192	551	37.521	6
-29.76817	30.68181	553	37.545	5
-29.76798	30.68172	554	37.568	3
-29.76764	30.68159	555	37.608	3
-29.76746	30.68153	556	37.629	2
-29.76729	30.68147	556	37.648	2
-29.76675	30.68127	557	37.712	2
-29.76624	30.68107	558	37.772	4
-29.76579	30.68087	560	37.825	2
-29.76555	30.68077	560	37.854	3
-29.76524	30.68063	562	37.891	5
-29.76506	30.68055	563	37.912	3
-29.76487	30.68041	564	37.937	4
-29.76478	30.68034	564	37.949	3
-29.7647	30.68026	565	37.961	4
-29.76464	30.68021	565	37.969	5
-29.76451	30.6801	566	37.987	3
-29.76437	30.67995	567	38.009	1
-29.76423	30.6798	567	38.03	0
-29.76408	30.67962	567	38.054	0
-29.76388	30.67935	567	38.088	0
-29.76378	30.67917	567	38.109	0
-29.76377	30.67914	567	38.112	0
-29.7637	30.679	567	38.128	0
-29.76362	30.67884	567	38.146	0
-29.76355	30.67865	567	38.166	0
-29.76347	30.67842	567	38.189	-1
-29.7634	30.6782	567	38.212	-2
-29.7633	30.67782	566	38.25	-1
-29.76307	30.67683	565	38.35	0
-29.76295	30.67633	565	38.4	-2
-29.76282	30.67578	564	38.455	-2
-29.76269	30.67523	563	38.51	-1
-29.76262	30.67493	563	38.54	3
-29.76251	30.67446	565	38.587	4
-29.7625	30.67444	565	38.589	3
-29.76242	30.67412	566	38.621	3
-29.76233	30.67388	567	38.647	4
-29.76217	30.67348	569	38.689	4
-29.76207	30.67324	570	38.715	5
-29.76193	30.67296	572	38.746	7
-29.76182	30.67275	574	38.77	7
-29.76178	30.67268	574	38.778	6
-29.76155	30.6723	577	38.823	0
-29.76116	30.67168	577	38.897	6
-29.76089	30.67124	580	38.949	5
-29.76077	30.67107	581	38.97	-1
-29.76062	30.67083	581	38.998	-3
-29.76025	30.67022	579	39.07	2
-29.75995	30.66972	580	39.129	0
-29.75953	30.66903	580	39.211	-1
-29.75933	30.66868	579	39.251	-2
-29.759	30.668145	578	39.314	6
-29.75867	30.66761	582	39.378	2
-29.75817	30.66676	584	39.477	2
-29.75788	30.66632	585	39.53	1
-29.75768	30.66607	585	39.563	-1
-29.75741	30.66578	584	39.604	-4
-29.75736	30.66573	583	39.612	-4
-29.75722	30.66561	582	39.631	-2
-29.75712	30.66552	582	39.645	0
-29.75695	30.66539	582	39.668	0
-29.75679	30.66527	582	39.689	1
-29.75659	30.66516	582	39.714	3
-29.75639	30.66506	583	39.738	4
-29.75621	30.66498	584	39.76	3
-29.75615	30.66495	584	39.767	3
-29.75586	30.66486	585	39.8	3
-29.75564	30.66482	586	39.825	4
-29.75545	30.66478	587	39.847	3
-29.75542	30.66478	587	39.85	3
-29.75505	30.6648	588	39.891	3
-29.75482	30.66481	589	39.917	6
-29.75437	30.66484	592	39.967	4
-29.75391	30.66486	594	40.018	2
-29.75345	30.66489	595	40.07	7
-29.75278	30.66492	600	40.144	7
-29.7525	30.66494	602	40.176	7
-29.75211	30.66496	605	40.219	6
-29.75177	30.66495	607	40.257	2
-29.75167	30.66494	607	40.268	0
-29.75154	30.66492	606	40.283	4
-29.75127	30.66487	607	40.313	6
-29.75092	30.66476	610	40.353	5
-29.75057	30.66465	611	40.394	2
-29.75021	30.66454	612	40.435	0
-29.74986	30.66442	611	40.476	-4
-29.74942	30.66426	609	40.527	2
-29.74896	30.66412	610	40.58	4
-29.74876	30.66406	612	40.603	7
-29.74849	30.66399	614	40.634	4
-29.74806	30.6639	615	40.683	2
-29.74792	30.66386	615	40.699	1
-29.74784	30.66384	615	40.708	2
-29.74775	30.66381	615	40.718	2
-29.74747	30.66373	616	40.75	3
-29.74732	30.66369	616	40.768	2
-29.74706	30.66362	617	40.797	2
-29.74648	30.6635	618	40.863	5
-29.74581	30.66338	622	40.938	5
-29.74572	30.66336	622	40.949	3
-29.74554	30.66333	622	40.969	0
-29.74549	30.66332	621	40.974	1
-29.74517	30.66325	622	41.011	3
-29.74491	30.66318	623	41.04	2
-29.74472	30.66311	623	41.063	2
-29.74453	30.66305	624	41.085	3
-29.74416	30.6629	625	41.128	2
-29.74398	30.66279	625	41.151	-2
-29.74387	30.66273	625	41.165	-2
-29.74366	30.6626	624	41.191	-3
-29.74336	30.66237	623	41.231	-1
-29.74308	30.6621	623	41.272	0
-29.74285	30.66182	623	41.309	0
-29.74279	30.66175	623	41.319	2
-29.74273	30.66168	623	41.328	4
-29.74248	30.66139	624	41.368	5
-29.74197	30.66082	628	41.447	9
-29.74162	30.66043	633	41.501	8
-29.74158	30.66037	633	41.508	9
-29.7413	30.66002	638	41.554	8
-29.741	30.65951	643	41.614	7
-29.74084	30.6592	645	41.649	6
-29.7407	30.65885	647	41.686	7
-29.74062	30.65864	649	41.708	3
-29.740345	30.65793	651	41.783	-1
-29.74007	30.65722	650	41.858	-1
-29.73996	30.65693	650	41.889	2
-29.73989	30.65674	651	41.909	7
-29.73964	30.65606	656	41.98	3
-29.73939	30.65538	658	42.052	-2
-29.73918	30.65483	657	42.11	-2
-29.73897	30.65428	656	42.168	-2
-29.73897	30.65427	656	42.169	1
-29.73867	30.65351	657	42.249	1
-29.73866	30.65347	657	42.253	8
-29.7386	30.65332	658	42.269	9
-29.73834	30.65269	664	42.337	9
-29.73811	30.65209	670	42.4	5
-29.73788	30.65149	673	42.464	3
-29.73779	30.65125	673	42.489	0
-29.73771	30.65106	673	42.509	0
-29.73764	30.65087	673	42.529	-1
-29.73755	30.65062	673	42.555	-2
-29.737355	30.6501	672	42.61	0
-29.73716	30.64958	672	42.665	3
-29.73697	30.64897	674	42.728	4
-29.73689	30.6486	676	42.764	5
-29.73677	30.64804	679	42.82	5
-29.73675	30.64795	679	42.829	2
-29.73672	30.64774	680	42.85	3
-29.73668	30.64752	680	42.871	4
-29.73662	30.64694	682	42.928	3
-29.73662	30.64671	682	42.95	-1
-29.73662	30.64651	682	42.969	-2
-29.73661	30.64624	681	42.996	-2
-29.73664	30.64565	680	43.053	-2
-29.7367	30.64507	679	43.109	-3
-29.73674	30.64486	678	43.13	-2
-29.73676	30.64475	678	43.141	-2
-29.73685	30.64419	677	43.196	-1
-29.73689	30.64405	677	43.21	2
-29.73704	30.64343	678	43.272	5
-29.7372	30.64296	682	43.321	8
-29.7374	30.6425	686	43.371	8
-29.7375	30.64227	688	43.396	4
-29.7379	30.64136	692	43.494	5
-29.73824	30.64063	696	43.574	7
-29.73837	30.64036	700	43.604	7
-29.73866	30.63973	705	43.673	7
-29.73877	30.63941	707	43.706	7
-29.73887	30.63916	709	43.733	6
-29.73894	30.63901	710	43.749	7
-29.73895	30.63897	710	43.753	7
-29.73911	30.6386	713	43.793	8
-29.73928	30.63824	716	43.833	6
-29.73966	30.63736	722	43.928	5
-29.74001	30.63656	726	44.015	6
-29.74036	30.63575	731	44.102	9
-29.74073	30.6349	739	44.194	9
-29.74073	30.63489	739	44.195	7
-29.74089	30.63453	742	44.234	8
-29.74111	30.63404	746	44.287	6
-29.74141	30.63339	750	44.359	5
-29.74148	30.63325	750	44.374	0
-29.74155	30.6331	750	44.391	-2
-29.74169	30.6328	750	44.424	2
-29.74173	30.6327	749	44.434	6
-29.74194	30.6322	752	44.488	4
-29.74202	30.63196	752	44.513	0
-29.74209	30.63175	752	44.534	-3
-29.74216	30.63152	752	44.558	-5
-29.7423	30.63096	749	44.614	-5
-29.74231	30.63091	749	44.619	-5
-29.74234	30.63076	748	44.634	-7
-29.74238	30.63053	747	44.657	-8
-29.7424	30.63035	745	44.674	-9
-29.74243	30.63009	743	44.7	-8
-29.74247	30.62957	739	44.75	-7
-29.74246	30.62932	738	44.774	-5
-29.74246	30.62911	737	44.795	-5
-29.74245	30.62874	735	44.83	-5
-29.74239	30.628155	732	44.887	-7
-29.74233	30.62757	728	44.944	-7
-29.74229	30.62738	727	44.963	-7
-29.74214	30.62684	723	45.018	-7
-29.74208	30.62667	722	45.036	-5
-29.74179	30.62591	718	45.116	-5
-29.74165	30.62564	717	45.146	-5
-29.74159	30.62553	716	45.159	-5
-29.7412	30.6249	712	45.234	-7
-29.74106	30.62468	709	45.26	-6
-29.74075	30.62425	706	45.314	-4
-29.74063	30.62409	706	45.335	0
-29.74041	30.62377	706	45.374	2
-29.7403	30.6236	707	45.394	2
-29.74018	30.62343	707	45.416	2
-29.73998	30.6231	708	45.455	3
-29.73992	30.62302	708	45.465	5
-29.73988	30.62293	709	45.475	6
-29.73968	30.62254	711	45.518	6
-29.73949	30.62205	714	45.57	6
-29.73935	30.62156	717	45.62	7
-29.73928	30.62111	721	45.664	8
-29.73924	30.6208	723	45.695	6
-29.73921	30.62059	724	45.715	3
-29.73916	30.62016	725	45.757	3
-29.739085	30.61955	727	45.817	2
-29.73901	30.61894	728	45.876	2
-29.73896	30.61854	729	45.915	4
-29.73885	30.61772	732	45.995	3
-29.73879	30.61729	733	46.038	6
-29.738725	30.61677	736	46.088	6
-29.73866	30.61625	739	46.139	7
-29.73858	30.615655	743	46.197	7
-29.7385	30.61506	747	46.255	7
-29.73846	30.61475	749	46.286	-1
-29.73836	30.61392	748	46.367	0
-29.73829	30.613315	748	46.426	3
-29.73822	30.61271	750	46.485	3
-29.738106	30.611816	753	46.572	2
-29.737992	30.610922	755	46.659	1
-29.737878	30.610028	756	46.747	3
-29.737764	30.609134	759	46.834	3
-29.73765	30.60824	762	46.921	4
-29.73763	30.60809	763	46.936	2
-29.7376	30.60788	763	46.957	1
-29.73751	30.60715	764	47.028	1
-29.7375	30.60706	764	47.037	-3
-29.73743	30.60647	762	47.094	-4
-29.73738	30.60625	761	47.116	-3
-29.73734	30.60608	761	47.133	-3
-29.7373	30.60588	760	47.153	-6
-29.73724	30.60565	759	47.176	-7
-29.73721	30.60555	758	47.187	-8
-29.73706	30.60516	755	47.228	-5
-29.73693	30.60483	754	47.263	-4
-29.73678	30.60453	752	47.296	-5
-29.73676	30.60448	752	47.302	-4
-29.7365	30.60406	750	47.351	-6
-29.736025	30.6034	745	47.434	-7
-29.73555	30.60274	739	47.517	-7
-29.73543	30.60258	738	47.538	-3
-29.735085	30.602105	736	47.597	0
-29.73474	30.60163	736	47.657	3
-29.7344	30.60115	738	47.717	4
-29.73414	30.60081	740	47.761	4
-29.73359	30.60004	744	47.857	4
-29.73328	30.59963	746	47.91	2
-29.73313	30.5994	746	47.938	0
-29.73302	30.59924	746	47.957	1
-29.73299	30.5992	746	47.963	0
-29.73279	30.59882	747	48.006	0
-29.73261	30.59843	746	48.048	-3
-29.73242	30.59785	744	48.108	-3
-29.73231	30.59736	743	48.157	0
-29.73224	30.59673	743	48.218	1
-29.73222	30.59623	744	48.267	4
-29.732235	30.595685	746	48.32	4
-29.73225	30.59514	748	48.372	3
-29.73225	30.59508	748	48.378	4
-29.73226	30.59487	748	48.398	5
-29.73229	30.59388	753	48.494	0
-29.73233	30.59307	753	48.573	0
-29.73239	30.5923	753	48.647	0
-29.73246	30.59179	753	48.697	0
-29.73253	30.59118	753	48.757	-1
-29.7326	30.59075	752	48.799	1
-29.73265	30.59044	754	48.829	4
-29.73269	30.59024	754	48.849	4
-29.73276	30.58987	756	48.886	4
-29.73279	30.58969	756	48.904	3
-29.73295	30.58897	758	48.975	2
-29.73309	30.58839	759	49.034	1
-29.73312	30.58826	759	49.047	3
-29.7333	30.58764	761	49.11	2
-29.73349	30.58702	762	49.173	2
-29.73364	30.58651	763	49.225	0
-29.73391	30.5856	763	49.318	-1
-29.73409	30.58494	762	49.385	-2
-29.73414	30.58474	761	49.405	-2
-29.73415	30.58471	761	49.409	-1
-29.73417	30.58466	761	49.414	-1
-29.73433	30.583985	760	49.481	0
-29.73449	30.58331	760	49.549	0
-29.73455	30.58305	760	49.575	0
-29.73456	30.58296	760	49.584	-2
-29.73458	30.58289	760	49.591	-3
-29.73466	30.5822	758	49.658	-4
-29.73467	30.58203	757	49.675	-4
-29.7347	30.58151	755	49.725	0
-29.73473	30.58099	755	49.776	0
-29.73476	30.58007	755	49.864	2
-29.73473	30.57944	756	49.925	2
-29.73471	30.57908	757	49.96	1
-29.73461	30.57814	758	50.052	0
-29.73452	30.57765	757	50.1	-3
-29.73448	30.57744	756	50.121	-3
-29.73443	30.57717	755	50.148	-3
-29.73434	30.57673	754	50.191	-4
-29.73421	30.57621	752	50.244	-3
-29.73404	30.57562	750	50.304	-2
-29.733845	30.575	749	50.368	-6
-29.73365	30.57438	745	50.431	-4
-29.7335	30.57389	743	50.482	-4
-29.73335	30.5734	741	50.532	0
-29.73317	30.57281	741	50.592	0
-29.73311	30.57262	741	50.612	4
-29.7329	30.571943	744	50.681	4
-29.73269	30.571267	747	50.751	6
-29.73248	30.57059	751	50.82	4
-29.732243	30.569777	754	50.903	0
-29.732007	30.568963	754	50.986	1
-29.73177	30.56815	755	51.069	2
-29.7317	30.5679	756	51.094	6
-29.7316	30.5675	759	51.135	5
-29.73156	30.56732	759	51.153	0
-29.73135	30.56642	759	51.243	-4
-29.73124	30.56585	757	51.299	-4
-29.73113	30.56528	755	51.355	-3
-29.73102	30.564665	753	51.416	-2
-29.73091	30.56405	752	51.477	-2
-29.73084	30.56351	751	51.53	0
-29.73077	30.56289	751	51.59	-2
-29.7307	30.56222	750	51.655	-1
-29.73068	30.56202	750	51.675	1
-29.73066	30.56185	750	51.691	2
-29.73061	30.56127	751	51.748	4
-29.73056	30.56069	753	51.804	1
-29.73052	30.55998	754	51.873	2
-29.73049	30.55902	756	51.966	0
-29.730485	30.55848	756	52.018	-4
-29.73048	30.55794	754	52.07	-1
-29.73048	30.557185	753	52.143	1
-29.73048	30.55643	754	52.216	1
-29.73048	30.5564	754	52.219	1
-29.730475	30.555705	755	52.286	6
-29.73047	30.55501	759	52.353	6
-29.73047	30.55446	762	52.406	4
-29.73047	30.55391	764	52.46	3
-29.73047	30.55353	765	52.496	1
-29.73046	30.55313	765	52.535	0
-29.730455	30.552505	765	52.595	-3
-29.73045	30.55188	763	52.656	-4
-29.73044	30.55111	760	52.73	-7
-29.730443	30.5504	755	52.799	-6
-29.730447	30.54969	751	52.868	-3
-29.73045	30.54898	749	52.936	-2
-29.73045	30.54877	749	52.957	3
-29.730453	30.54798	751	53.033	3
-29.730457	30.54719	753	53.109	4
-29.73046	30.5464	756	53.186	7
-29.73047	30.54545	762	53.278	1
-29.73048	30.54463	763	53.357	-1
-29.73048	30.54421	761	53.397	-5
-29.73049	30.5438	759	53.437	-3
-29.730495	30.54318	757	53.497	-5
-29.7305	30.54256	754	53.557	-7
-29.730505	30.541935	750	53.617	-3
-29.73051	30.54131	748	53.678	-1
-29.73052	30.54028	747	53.777	-2
-29.73052	30.54007	746	53.798	4
-29.730525	30.53955	748	53.848	4
-29.73053	30.53903	750	53.898	6
-29.730535	30.538485	753	53.951	6
-29.73054	30.53794	756	54.004	7
-29.73054	30.53787	757	54.01	4
-29.73054	30.53776	757	54.021	4
-29.730535	30.53722	759	54.073	4
-29.73053	30.53668	761	54.125	1
-29.73053	30.53593	762	54.198	2
-29.73053	30.53572	763	54.218	-2
-29.73053	30.53554	762	54.236	-2
-29.73056	30.53465	760	54.322	-4
-29.7306	30.53396	757	54.388	-4
-29.730665	30.53338	755	54.445	-4
-29.73073	30.5328	753	54.502	-3
-29.73082	30.53204	751	54.576	0
-29.730895	30.53146	751	54.632	2
-29.73097	30.53088	752	54.689	3
-29.731075	30.52999	755	54.776	1
-29.73118	30.5291	756	54.863	0
-29.73125	30.52848	756	54.923	-3
-29.73132	30.52786	754	54.984	1
-29.731403	30.52716	755	55.052	4
-29.731487	30.52646	758	55.12	6
-29.73157	30.52576	762	55.188	7
-29.73163	30.52497	767	55.265	6
-29.73165	30.52456	769	55.305	6
-29.73166	30.52433	771	55.327	1
-29.73166	30.52352	772	55.405	2
-29.73167	30.52332	773	55.425	7
-29.73164	30.52249	779	55.505	7
-29.73164	30.52222	780	55.531	5
-29.73159	30.52157	783	55.594	4
-29.73158	30.52145	783	55.606	4
-29.73149	30.52072	786	55.677	4
-29.73148	30.52063	786	55.686	6
-29.73134	30.51979	791	55.769	3
-29.73119	30.51905	793	55.842	-5
-29.73098	30.51818	789	55.929	-2
-29.73076	30.51735	787	56.013	2
