Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-32.3138,25.73931,819,225.403,0
-32.31325,25.7388,819,225.481,0
-32.31271,25.73837,819,225.553,0
-32.31228,25.73809,819,225.608,2
-32.31181,25.73782,820,225.666,2
-32.31178,25.7378,820,225.67,1
-32.31114,25.737475,821,225.747,1
-32.3105,25.73715,822,225.825,2
-32.310065,25.736925,823,225.878,4
-32.30963,25.7367,825,225.931,3
-32.30954,25.73666,825,225.941,0
-32.309045,25.7364,825,226.002,0
-32.30855,25.73614,825,226.062,1
-32.30815,25.73593,826,226.111,1
-32.30757,25.735635,827,226.181,4
-32.30699,25.73534,830,226.251,3
-32.30642,25.73505,832,226.32,2
-32.30597,25.73485,833,226.374,4
-32.3055,25.73466,835,226.429,0
-32.305065,25.734515,835,226.479,0
-32.30463,25.73437,835,226.53,0
-32.30458,25.73435,835,226.536,-1
-32.30391,25.73413,834,226.613,-3
-32.303395,25.73397,832,226.672,0
-32.30288,25.73381,832,226.731,0
-32.302195,25.73359,832,226.81,-1
-32.30151,25.73337,831,226.89,-1
-32.30072,25.73312,830,226.981,-2
-32.300245,25.732975,829,227.035,-4
-32.29977,25.73283,827,227.09,-4
-32.29959,25.73278,826,227.11,-3
-32.29919,25.73265,825,227.157,-2
-32.298745,25.73251,824,227.208,2
-32.2983,25.73237,825,227.259,0
-32.297775,25.732205,825,227.32,2
-32.29725,25.73204,826,227.38,0
-32.29649,25.7318,826,227.468,-3
-32.29584,25.73159,824,227.543,0
-32.29519,25.73138,824,227.618,-1
-32.294423,25.73114,823,227.706,-1
-32.293657,25.7309,822,227.794,1
-32.29289,25.73066,823,227.882,0
-32.292395,25.7305,823,227.94,-2
-32.2919,25.73034,822,227.997,-1
-32.29164,25.73026,822,228.027,1
-32.29147,25.73021,822,228.046,2
-32.29065,25.72995,824,228.141,0
-32.289905,25.72975,824,228.226,-1
-32.28916,25.72955,823,228.311,0
-32.28867,25.72944,823,228.366,2
-32.28822,25.72934,824,228.417,2
-32.28777,25.72924,825,228.468,0
-32.287065,25.7291,825,228.548,1
-32.28636,25.72896,826,228.627,4
-32.2859,25.72887,828,228.679,-3
-32.285315,25.728745,826,228.745,-2
-32.28473,25.72862,825,228.812,0
-32.28424,25.72852,825,228.867,0
-32.28406,25.72848,825,228.887,1
-32.283308,25.728325,826,228.972,2
-32.282555,25.72817,828,229.057,-1
-32.281802,25.728015,827,229.142,1
-32.28105,25.72786,828,229.227,1
-32.28087,25.72783,828,229.248,2
-32.28041,25.72773,829,229.3,2
-32.27987,25.727615,830,229.361,2
-32.27933,25.7275,831,229.422,0
-32.27863,25.727345,831,229.501,0
-32.27793,25.72719,831,229.58,1
-32.27713,25.72706,832,229.67,1
-32.27649,25.72699,833,229.742,2
-32.27597,25.72695,834,229.8,2
-32.27572,25.72695,835,229.828,4
-32.27554,25.72695,836,229.848,2
-32.27547,25.72694,836,229.856,2
-32.274965,25.72696,837,229.912,5
-32.27446,25.72698,840,229.968,4
-32.27414,25.72697,841,230.004,2
-32.27396,25.72699,841,230.024,0
-32.27375,25.72701,842,230.047,-1
-32.27292,25.72713,841,230.14,1
-32.27205,25.7273,842,230.239,2
-32.271595,25.727415,843,230.29,0
-32.27114,25.72753,843,230.342,-1
-32.270415,25.727725,842,230.425,0
-32.26969,25.72792,842,230.508,0
-32.26951,25.72796,842,230.528,3
-32.26939,25.72799,843,230.542,3
-32.26878,25.72815,845,230.611,1
-32.26818,25.728305,846,230.68,3
-32.26758,25.72846,848,230.748,3
-32.2674,25.7285,849,230.768,2
-32.26735,25.72852,849,230.774,1
-32.266593,25.72871,850,230.86,2
-32.265837,25.7289,852,230.946,2
-32.26508,25.72909,854,231.033,1
-32.26449,25.72924,855,231.1,1
-32.2639,25.72939,856,231.167,2
-32.26371,25.72944,857,231.189,3
-32.26353,25.72949,858,231.209,2
-32.26299,25.72963,859,231.271,2
-32.26245,25.72977,860,231.332,1
-32.26177,25.72991,861,231.409,3
-32.2611,25.73004,863,231.485,0
-32.26049,25.73011,863,231.553,-1
-32.2602,25.73014,862,231.585,-2
-32.26002,25.73015,862,231.605,-3
-32.26001,25.73015,862,231.606,-3
-32.25922,25.73018,859,231.694,-5
-32.25849,25.73015,855,231.776,-2
-32.25797,25.73012,854,231.834,2
-32.25752,25.7301,855,231.884,-6
-32.256887,25.730063,851,231.954,-1
-32.256253,25.730027,850,232.025,0
-32.25562,25.72999,850,232.096,1
-32.254963,25.729953,851,232.169,4
-32.254307,25.729917,854,232.242,3
-32.25365,25.72988,856,232.315,-1
-32.25293,25.72984,855,232.395,0
-32.25221,25.7298,855,232.476,1
-32.25149,25.72976,856,232.556,0
-32.25078,25.729725,856,232.635,1
-32.25007,25.72969,857,232.714,-3
-32.24938,25.729635,855,232.791,0
-32.24869,25.72958,855,232.868,0
-32.24809,25.72948,855,232.935,0
-32.24808,25.72948,855,232.937,-1
-32.24732,25.72932,854,233.023,-2
-32.24653,25.72909,852,233.113,0
-32.24595,25.7289,852,233.18,-2
-32.24547,25.72871,851,233.236,0
-32.2447,25.728415,851,233.327,0
-32.24393,25.72812,851,233.417,0
-32.2435,25.727955,851,233.467,-4
-32.24307,25.72779,849,233.517,-1
-32.24236,25.727525,848,233.6,1
-32.24165,25.72726,849,233.683,0
-32.24121,25.727105,849,233.734,0
-32.24077,25.72695,849,233.785,-1
-32.240175,25.72672,848,233.855,1
-32.23958,25.72649,849,233.925,1
-32.23901,25.72627,850,233.991,2
-32.23852,25.72609,851,234.049,-3
-32.23774,25.72579,848,234.14,-1
-32.237015,25.72552,847,234.224,0
-32.23629,25.72525,847,234.309,0
-32.235565,25.72498,847,234.394,-1
-32.23484,25.72471,846,234.478,1
-32.23426,25.72449,847,234.546,-1
-32.23368,25.72427,846,234.614,2
-32.233185,25.724095,847,234.671,2
-32.23269,25.72392,848,234.729,-2
-32.23217,25.72373,847,234.79,-2
-32.23146,25.72349,845,234.872,0
-32.23087,25.72328,845,234.94,0
-32.23028,25.72307,845,235.009,0
-32.23019,25.72304,845,235.019,1
-32.2296,25.72282,846,235.088,2
-32.22911,25.72257,847,235.148,0
-32.22861,25.7223,847,235.209,4
-32.22817,25.72203,849,235.264,3
-32.22786,25.72181,850,235.304,2
-32.22782,25.72178,850,235.31,1
-32.22767,25.72166,850,235.33,-2
-32.22759,25.7216,850,235.34,-2
-32.22687,25.72098,848,235.439,-2
-32.2265,25.72061,847,235.493,-1
-32.22626,25.72034,847,235.53,0
-32.22607,25.72013,847,235.559,0
-32.22588,25.71989,847,235.59,0
-32.22584,25.71985,847,235.596,0
-32.22565,25.7196,847,235.628,0
-32.22521,25.719,847,235.702,0
-32.22477,25.7184,847,235.777,-2
-32.22427,25.71775,845,235.86,-1
-32.22377,25.7171,844,235.943,0
-32.223455,25.716665,844,235.997,2
-32.22314,25.71623,845,236.05,0
-32.22278,25.71575,845,236.111,0
-32.22239,25.71522,845,236.177,0
-32.22231,25.71511,845,236.191,0
-32.22188,25.714555,845,236.262,0
-32.22145,25.714,845,236.332,2
-32.22095,25.71332,847,236.417,2
-32.22088,25.7132,847,236.431,0
-32.22046,25.71258,847,236.506,0
-32.22033,25.71236,847,236.531,4
-32.22022,25.71219,848,236.551,5
-32.22017,25.7121,849,236.561,5
-32.21994,25.71165,851,236.611,4
-32.21984,25.71147,852,236.631,5
-32.21965,25.7111,854,236.672,2
-32.21939,25.71055,855,236.731,-2
-32.21919,25.71012,852,236.777,0
-32.21899,25.709615,852,236.83,0
-32.21879,25.70911,852,236.883,-3
-32.218595,25.7085,850,236.944,0
-32.2184,25.70789,850,237.005,-6
-32.21824,25.70721,846,237.072,-5
-32.21814,25.7068,845,237.112,-2
-32.2181,25.70665,845,237.127,-3
-32.217945,25.705835,843,237.205,1
-32.21779,25.70502,844,237.284,-1
-32.217635,25.704205,843,237.363,-3
-32.21748,25.70339,841,237.442,-3
-32.21746,25.70328,840,237.452,4
-32.217317,25.702563,843,237.521,0
-32.217173,25.701847,843,237.591,0
-32.21703,25.70113,843,237.66,0
-32.2169,25.70038,843,237.732,1
-32.21677,25.699687,844,237.799,0
-32.21664,25.698993,844,237.866,1
-32.21651,25.6983,845,237.933,1
-32.21648,25.69814,845,237.948,1
-32.21635,25.69744,846,238.016,0
-32.21622,25.69674,846,238.083,0
-32.21607,25.69599,846,238.156,0
-32.21592,25.69524,846,238.229,0
-32.215767,25.694393,846,238.31,0
-32.215613,25.693547,846,238.392,0
-32.21546,25.6927,846,238.473,0
-32.21542,25.69249,846,238.493,0
-32.21535,25.69212,846,238.529,0
-32.2152,25.691347,846,238.604,-1
-32.21505,25.690573,845,238.679,-1
-32.2149,25.6898,844,238.753,0
-32.21486,25.68959,845,238.774,5
-32.21481,25.68934,846,238.798,5
-32.2147,25.68874,849,238.856,7
-32.21459,25.68814,853,238.913,5
-32.21455,25.68793,853,238.934,3
-32.21447,25.68751,855,238.974,5
-32.21443,25.68731,856,238.994,5
-32.21435,25.68689,858,239.034,5
-32.21429,25.68652,860,239.07,8
-32.21428,25.68647,861,239.074,8
-32.214175,25.685925,865,239.127,4
-32.21407,25.68538,867,239.18,5
-32.21397,25.68481,870,239.235,2
-32.21381,25.68398,872,239.315,0
-32.21369,25.68334,872,239.376,0
-32.21354,25.68253,872,239.455,0
-32.21342,25.68205,872,239.502,1
-32.21335,25.68177,873,239.529,6
-32.21322,25.68138,876,239.569,5
-32.21306,25.68091,877,239.616,0
-32.21305,25.68089,877,239.619,-2
-32.21279,25.68026,876,239.685,-4
-32.21238,25.67949,873,239.77,0
-32.21193,25.67884,873,239.849,0
-32.2116,25.67845,873,239.901,-2
-32.21127,25.67806,872,239.953,-1
-32.21064,25.6775,871,240.041,-3
-32.21008,25.6771,869,240.114,-2
-32.20982,25.67694,869,240.147,1
-32.20974,25.6769,869,240.156,2
-32.20929,25.67667,870,240.211,0
-32.20852,25.67642,870,240.3,1
-32.20809,25.67633,871,240.348,2
-32.20762,25.67625,872,240.401,1
-32.207,25.67623,873,240.47,1
-32.2066,25.67625,873,240.515,2
-32.20649,25.67625,874,240.527,-1
-32.20572,25.67631,873,240.613,-3
-32.205007,25.67637,871,240.693,0
-32.204293,25.67643,871,240.772,1
-32.20358,25.67649,872,240.852,-2
-32.203115,25.676535,871,240.904,-2
-32.20265,25.67658,870,240.956,-1
-32.20226,25.67659,870,240.999,0
-32.20196,25.67659,870,241.032,0
-32.20138,25.67652,870,241.097,0
-32.201,25.67645,870,241.14,-1
-32.20018,25.67617,869,241.235,-1
-32.1999,25.67606,869,241.268,2
-32.1997,25.67598,870,241.292,3
-32.19896,25.67565,873,241.38,1
-32.198375,25.67541,874,241.448,1
-32.19779,25.67517,875,241.517,3
-32.197265,25.674935,877,241.58,3
-32.19674,25.6747,879,241.642,5
-32.196235,25.674405,882,241.705,5
-32.19573,25.67411,885,241.768,5
-32.19524,25.67372,888,241.834,4
-32.19465,25.67327,891,241.912,3
-32.19417,25.67283,893,241.979,3
-32.19376,25.6724,895,242.04,4
-32.19367,25.6723,896,242.054,9
-32.19354,25.67216,898,242.074,10
-32.193,25.67154,906,242.158,8
-32.19238,25.67083,914,242.254,9
-32.19225,25.67068,916,242.274,5
-32.19186,25.67023,919,242.335,5
-32.19174,25.67008,920,242.354,6
-32.19161,25.66994,921,242.374,6
-32.19119,25.66945,925,242.439,5
-32.19082,25.66906,928,242.495,4
-32.190475,25.668635,930,242.55,4
-32.19013,25.66821,932,242.605,3
-32.19011,25.66818,932,242.609,2
-32.1896,25.66758,934,242.689,2
-32.18948,25.66743,934,242.709,-2
-32.18916,25.66704,933,242.76,-2
-32.1891,25.66697,933,242.769,-7
-32.18897,25.66682,933,242.789,-10
-32.18846,25.66623,925,242.869,-10
-32.18826,25.66597,922,242.902,-5
-32.18774,25.665367,918,242.983,-6
-32.18722,25.664763,913,243.064,-5
-32.1867,25.66416,909,243.145,-5
-32.18655,25.66399,908,243.168,-6
-32.1861,25.66347,904,243.239,-13
-32.18565,25.66295,895,243.309,-12
-32.18538,25.66263,891,243.351,-6
-32.18509,25.66228,890,243.397,0
-32.18477,25.66185,890,243.451,0
-32.18474,25.66181,890,243.456,0
-32.18445,25.66136,890,243.51,-2
-32.18412,25.66082,889,243.572,-4
-32.18368,25.65994,885,243.669,-4
-32.18366,25.6599,885,243.673,-3
-32.18339,25.65924,883,243.742,-6
-32.18322,25.658715,880,243.795,-4
-32.18305,25.65819,878,243.848,0
-32.18284,25.65755,878,243.913,0
-32.1828,25.65744,878,243.924,0
-32.18279,25.65739,878,243.929,1
-32.18278,25.65732,878,243.935,2
-32.18259,25.65673,879,243.995,1
-32.18252,25.65653,879,244.015,5
-32.18244,25.65628,881,244.041,5
-32.182235,25.65564,884,244.105,6
-32.18203,25.655,888,244.169,6
-32.182,25.65496,888,244.175,5
-32.18195,25.65488,888,244.184,6
-32.181665,25.653985,893,244.274,4
-32.18138,25.65309,897,244.364,4
-32.18131,25.65289,897,244.384,4
-32.18106,25.6521,900,244.464,3
-32.18099,25.6519,900,244.484,-1
-32.18093,25.6517,899,244.504,0
-32.18074,25.65112,899,244.563,1
-32.180445,25.65022,900,244.654,1
-32.18015,25.64932,901,244.745,2
-32.18002,25.64892,902,244.785,-4
-32.17984,25.64837,900,244.841,-1
-32.1796,25.64763,899,244.915,0
-32.17936,25.64689,899,244.99,1
-32.17912,25.64615,900,245.065,1
-32.17899,25.64575,900,245.105,2
-32.17892,25.64555,901,245.125,0
-32.17879,25.64515,900,245.166,-2
-32.178605,25.64459,899,245.222,2
-32.17842,25.64403,900,245.279,2
-32.17821,25.64341,901,245.342,0
-32.178,25.64276,901,245.408,0
-32.17796,25.64266,901,245.418,1
-32.17784,25.64228,901,245.456,1
-32.17752,25.641302,902,245.555,-2
-32.1772,25.640325,900,245.654,1
-32.17688,25.639347,901,245.752,1
-32.17656,25.63837,902,245.851,0
-32.1765,25.63817,901,245.871,0
-32.176267,25.637453,901,245.944,3
-32.176033,25.636737,903,246.016,4
-32.1758,25.63602,906,246.088,-1
-32.17548,25.63506,905,246.185,0
-32.1754,25.6348,906,246.212,3
-32.17539,25.63465,906,246.226,4
-32.17515,25.63389,909,246.302,0
-32.17493,25.63326,909,246.366,3
-32.17472,25.632615,911,246.431,2
-32.17451,25.63197,912,246.497,1
-32.17445,25.63187,912,246.508,-1
-32.17433,25.63151,912,246.545,-2
-32.174045,25.63065,910,246.632,-5
-32.17376,25.62979,906,246.719,-4
-32.17373,25.6297,906,246.728,0
-32.173465,25.628905,906,246.808,0
-32.1732,25.62811,906,246.889,0
-32.17307,25.62771,906,246.929,-4
-32.17283,25.62698,903,247.003,-3
-32.17253,25.62606,900,247.096,-3
-32.1723,25.62534,898,247.168,-2
-32.17222,25.62509,898,247.194,-5
-32.17202,25.62453,895,247.251,-5
-32.17194,25.62434,894,247.271,-2
-32.17188,25.62418,893,247.287,0
-32.17179,25.62399,894,247.308,3
-32.17168,25.62381,894,247.329,4
-32.17158,25.62367,895,247.346,3
-32.1715,25.62357,896,247.359,2
-32.17141,25.62346,896,247.373,2
-32.17125,25.6233,896,247.397,3
-32.17063,25.62297,898,247.472,2
-32.16989,25.62261,900,247.562,2
-32.16917,25.62228,902,247.647,1
-32.16918,25.62217,901,247.658,-5
-32.16944,25.62138,897,247.738,-3
-32.16974,25.6205,894,247.827,-2
-32.17004,25.61962,892,247.917,-5
-32.17041,25.61866,887,248.016,-5
-32.17053,25.61841,886,248.043,-4
-32.17064,25.61815,885,248.07,-5
-32.17078,25.61785,883,248.103,-3
-32.17047,25.61763,883,248.143,0
-32.17006,25.61739,883,248.194,0
-32.16981,25.61725,883,248.225,-1
-32.16948,25.61709,882,248.264,-1
-32.16911,25.61691,882,248.309,0
-32.16853,25.61669,882,248.377,0
-32.16813,25.61654,882,248.423,-1
-32.16754,25.61633,881,248.492,0
-32.16689,25.61617,881,248.566,-2
-32.166365,25.616035,880,248.626,-2
-32.16584,25.6159,879,248.686,-2
-32.16538,25.61579,878,248.738,-2
-32.16533,25.61577,878,248.744,-1
-32.16527,25.61575,878,248.751,0
-32.16521,25.61573,878,248.758,0
-32.16502,25.61563,878,248.781,0
-32.16505,25.61548,878,248.795,0
-32.16507,25.61541,878,248.802,0
-32.16509,25.61532,878,248.811,0
-32.16512,25.61523,878,248.82,0
-32.16515,25.61515,878,248.828,0
-32.165425,25.614495,878,248.897,1
-32.1657,25.61384,879,248.966,2
-32.16595,25.61323,880,249.03,0
-32.16603,25.61304,879,249.05,-1
-32.16613,25.61276,879,249.079,-2
-32.16619,25.61258,879,249.097,-2
-32.16621,25.6125,878,249.105,-6
-32.16622,25.61249,878,249.106,-6
-32.16623,25.61242,878,249.113,-6
-32.16626,25.61222,876,249.132,-7
-32.16626,25.61208,875,249.145,-4
-32.16626,25.61185,874,249.167,-4
-32.16626,25.61167,874,249.184,-3
-32.16624,25.61151,873,249.199,-3
-32.16619,25.61124,872,249.225,-2
-32.16611,25.61096,872,249.253,1
-32.16598,25.61057,873,249.293,3
-32.165755,25.60995,875,249.356,9
-32.16553,25.60933,881,249.42,9
-32.16547,25.60917,882,249.436,3
-32.16545,25.60913,883,249.441,1
-32.16517,25.60835,884,249.52,3
-32.16482,25.6074,887,249.618,3
-32.16456,25.60677,889,249.684,3
-32.1643,25.60614,891,249.75,4
-32.1641,25.60579,893,249.79,3
-32.16396,25.60553,893,249.819,3
-32.16372,25.60514,895,249.864,6
-32.16371,25.60512,895,249.867,7
-32.16348,25.60479,898,249.907,8
-32.16316,25.60438,902,249.959,3
-32.16274,25.6039,904,250.024,4
-32.16238,25.60354,906,250.077,7
-32.16194,25.60316,910,250.138,4
-32.16153,25.60287,912,250.191,3
-32.16122,25.60265,913,250.231,3
-32.16075,25.60233,915,250.291,2
-32.16055,25.60219,915,250.317,3
-32.16038,25.60207,916,250.339,4
-32.16016,25.6019,917,250.369,2
-32.15997,25.60171,917,250.396,3
-32.15969,25.60142,919,250.438,5
-32.15948,25.60115,921,250.472,6
-32.15927,25.60085,923,250.509,7
-32.15916,25.60065,925,250.532,7
-32.15907,25.6005,926,250.549,6
-32.15891,25.60017,928,250.585,8
-32.15874,25.59975,932,250.629,8
-32.1586,25.59933,935,250.671,7
-32.1585,25.59895,938,250.709,6
-32.15845,25.59862,939,250.74,3
-32.15841,25.59834,940,250.767,6
-32.1584,25.59814,941,250.786,7
-32.15839,25.5979,943,250.808,8
-32.15838,25.59758,945,250.839,7
-32.15839,25.59744,946,250.852,8
-32.1584,25.59713,948,250.881,8
-32.15842,25.59633,954,250.957,7
-32.158465,25.595355,960,251.049,7
-32.15851,25.59438,966,251.141,4
-32.15856,25.59351,969,251.223,5
-32.15857,25.59282,972,251.288,5
-32.15857,25.59241,974,251.326,6
-32.15855,25.59206,976,251.36,5
-32.15853,25.59177,977,251.387,6
-32.15846,25.59139,980,251.424,9
-32.15835,25.59095,984,251.467,10
-32.15823,25.59056,988,251.506,7
-32.15812,25.59027,989,251.536,3
-32.15808,25.59018,990,251.545,4
-32.15788,25.58974,991,251.593,3
-32.15774,25.58951,992,251.619,3
-32.15765,25.58937,993,251.636,3
-32.15755,25.58921,993,251.655,2
-32.15736,25.58895,994,251.687,2
-32.1572,25.58876,994,251.712,-1
-32.1569,25.58846,993,251.756,-3
-32.15687,25.58844,993,251.76,-3
-32.1564,25.58802,991,251.825,-4
-32.15587,25.58761,988,251.896,-4
-32.15572,25.58749,987,251.916,-4
-32.15571,25.58748,987,251.917,-4
-32.155325,25.587175,985,251.969,-4
-32.15494,25.58687,983,252.021,-4
-32.154535,25.586535,981,252.076,-5
-32.15413,25.5862,978,252.131,-5
-32.153533,25.58572,974,252.211,-6
-32.152937,25.58524,969,252.292,-4
-32.15234,25.58476,966,252.372,-4
-32.15216,25.58461,965,252.396,-4
-32.15201,25.58449,965,252.417,-5
-32.151565,25.58413,962,252.477,-3
-32.15112,25.58377,960,252.537,-4
-32.15105,25.58372,959,252.546,-2
-32.150635,25.583385,958,252.602,-2
-32.15022,25.58305,957,252.658,-2
-32.1498,25.58271,956,252.714,0
-32.14938,25.58237,956,252.771,0
-32.148745,25.581855,956,252.857,-1
-32.14811,25.58134,955,252.943,-1
-32.14753,25.580885,954,253.02,-1
-32.14695,25.58043,953,253.098,-1
-32.14683,25.5803,953,253.116,0
-32.14645,25.57998,953,253.168,0
-32.14635,25.5799,953,253.181,2
-32.145935,25.579565,954,253.237,-2
-32.14552,25.57923,953,253.293,-3
-32.14537,25.57911,952,253.313,0
-32.14474,25.5786,952,253.398,0
-32.14434,25.57828,952,253.452,0
-32.14392,25.57794,952,253.509,0
-32.14379,25.57786,952,253.525,0
-32.14325,25.577435,952,253.597,-1
-32.14271,25.57701,951,253.669,-3
-32.14215,25.57655,949,253.745,0
-32.14159,25.57609,949,253.821,-2
-32.14086,25.57551,947,253.919,0
-32.14013,25.57493,947,254.017,-1
-32.13957,25.57447,946,254.093,-1
-32.13901,25.57401,945,254.169,-1
-32.13873,25.57379,945,254.206,-1
-32.13807,25.57326,944,254.295,0
-32.13754,25.572835,944,254.367,0
-32.13701,25.57241,944,254.438,0
-32.13661,25.572085,944,254.492,0
-32.13621,25.57176,944,254.546,-2
-32.13572,25.57137,943,254.612,-2
-32.13523,25.57098,942,254.678,-1
-32.1346,25.57047,941,254.763,0
-32.13397,25.56996,941,254.848,-3
-32.133455,25.569545,939,254.917,-1
-32.13294,25.56913,938,254.986,-1
-32.13259,25.56884,938,255.034,2
-32.132105,25.56845,939,255.099,2
-32.13162,25.56806,940,255.165,-2
-32.131245,25.567765,939,255.215,0
-32.13087,25.56747,939,255.265,-1
-32.130175,25.56691,938,255.359,1
-32.12948,25.56635,939,255.452,0
-32.128815,25.565815,939,255.542,-1
-32.12815,25.56528,938,255.632,-1
-32.12741,25.56468,937,255.731,0
-32.12697,25.56432,937,255.791,0
-32.12641,25.56385,937,255.868,0
-32.12621,25.56369,937,255.894,1
-32.12568,25.563273,938,255.965,1
-32.12515,25.562857,939,256.036,1
-32.12462,25.56244,940,256.107,-1
-32.12396,25.5619,939,256.196,3
-32.12338,25.56144,941,256.274,-2
-32.12298,25.56112,940,256.328,-1
-32.12283,25.561,940,256.348,0
-32.12237,25.56062,940,256.411,1
-32.12179,25.56015,941,256.489,2
-32.1215,25.55992,942,256.528,-2
-32.12105,25.559555,941,256.589,2
-32.1206,25.55919,942,256.649,1
-32.120005,25.558715,943,256.729,1
-32.11941,25.55824,944,256.809,1
-32.11875,25.55772,945,256.898,0
-32.118055,25.557145,945,256.992,2
-32.11736,25.55657,947,257.087,4
-32.116797,25.556127,950,257.162,1
-32.116233,25.555683,951,257.237,1
